Delivery_ID,Truck_ID,Vehicle_Type,Truck_Age_Years,Vehicle_Status,Driver_ID,Driver_Name,Driver_Experience_Years,Driver_Performance_Score,Driver_Behaviour_Score,Delivery_Date,Route_Region,Route_Distance_KM,Delivery_Status,Delay_Hours,Delay_Reason,Fuel_Consumed_Liters,Fuel_Cost_EUR,Maintenance_Cost_EUR,Breakdown_Count,Downtime_Hours,Customer_ID,Customer_Name,Complaint_Category,Complaint_Status,Customer_Satisfaction_Score,Delivery_Revenue_EUR,Revenue_Loss_EUR
DEL-02950,TRK-131,Refrigerated Truck,1,Active,DRV-050,Samuel Crawford,1,65.79,72.01,2025-11-30,Waterford,240,Delayed,12.57,Driver Issue,47.64,95.78,1293.3,1,7.94,CUS-0291,Mcdonald LLC,Delivery Delay,Open,1,1768.69,1194.4
DEL-02951,TRK-146,Refrigerated Truck,9,Active,DRV-095,Robert Kim,3,79.13,68.78,2026-03-12,Limerick,165,Delayed,12.44,Vehicle Breakdown,51.83,109.51,4308.53,3,29.39,CUS-0097,Hart PLC,Driver Behaviour,In Progress,2,1051.33,1094.65
DEL-02952,TRK-099,Refrigerated Truck,9,Active,DRV-083,Jill Wilson,13,81.57,75.85,2025-10-29,Meath,162,On-Time,0.0,No Delay,28.74,55.78,1377.29,1,5.36,CUS-0143,"Ford, Garcia and Thompson",No Complaint,No Complaint,10,1082.81,0.0
DEL-02953,TRK-056,Refrigerated Truck,5,Active,DRV-068,Mark Baird,11,84.29,71.81,2025-07-27,Dublin,140,Delayed,4.16,Route Inefficiency,31.93,63.72,1660.53,1,8.8,CUS-0190,Delgado LLC,No Complaint,No Complaint,7,973.5,217.45
DEL-02954,TRK-050,Rigid Truck,3,Active,DRV-058,George West,5,76.67,77.21,2026-01-10,Meath,79,Delayed,15.25,Traffic,14.43,29.84,4151.28,3,38.3,CUS-0225,Baker and Sons,Delivery Delay,Escalated,1,538.56,1148.21
DEL-02955,TRK-015,Rigid Truck,5,Maintenance,DRV-053,Mrs. Joy Espinoza,8,72.24,58.23,2025-11-04,Cork,269,On-Time,0.0,No Delay,46.68,95.34,1230.45,1,8.06,CUS-0483,"Clark, Parsons and Joseph",No Complaint,No Complaint,9,1345.1,0.0
DEL-02956,TRK-052,Refrigerated Truck,9,Active,DRV-096,Emily Fernandez,1,79.87,89.12,2025-09-11,Cork,70,On-Time,0.0,No Delay,13.3,23.48,816.63,0,0.0,CUS-0322,Reyes PLC,No Complaint,No Complaint,9,579.62,0.0
DEL-02957,TRK-133,Rigid Truck,7,Breakdown,DRV-018,Chad Castro,15,85.46,55.74,2026-01-28,Cork,120,Failed,12.51,Driver Issue,28.77,59.05,1987.57,2,14.53,CUS-0181,Cox-Parker,Damaged Goods,Escalated,1,675.28,399.76
DEL-02958,TRK-005,Van,3,Active,DRV-046,Brandy Cannon,11,50.78,42.14,2025-09-22,Galway,49,On-Time,0.0,No Delay,8.44,15.69,383.7,0,0.0,CUS-0356,Foley PLC,No Complaint,No Complaint,10,290.18,0.0
DEL-02959,TRK-117,Articulated Truck,5,Maintenance,DRV-081,Bernard Elliott,7,61.62,35.71,2026-03-11,Meath,143,Delayed,9.51,Route Inefficiency,24.71,54.04,4012.48,3,29.56,CUS-0268,Thomas PLC,Damaged Goods,Open,3,988.96,891.87
DEL-02960,TRK-134,Refrigerated Truck,3,Active,DRV-044,Kayla Calderon,1,83.5,77.23,2026-02-10,Kildare,309,On-Time,0.0,No Delay,60.75,126.67,521.72,0,0.0,CUS-0200,Aguilar-Hansen,No Complaint,No Complaint,8,2167.16,0.0
DEL-02961,TRK-066,Van,7,Active,DRV-006,Gary Jimenez,11,67.21,51.49,2026-03-28,Kildare,380,Delayed,16.52,Weather,110.99,232.7,2697.83,2,25.94,CUS-0494,"Torres, Warren and Williams",Wrong Delivery,Resolved,1,2619.34,1236.64
DEL-02962,TRK-101,Rigid Truck,1,Active,DRV-035,Crystal Fields,15,68.14,52.79,2026-05-04,Cork,365,On-Time,0.0,No Delay,77.15,166.04,1032.98,1,3.8,CUS-0230,"Wright, Hanson and Farley",No Complaint,No Complaint,10,1979.85,0.0
DEL-02963,TRK-052,Rigid Truck,6,Maintenance,DRV-002,Nicholas Fuentes,5,55.88,40.08,2026-03-03,Galway,270,Delayed,7.63,Traffic,56.24,108.73,1624.69,1,13.15,CUS-0452,"Clark, Graham and Blackburn",Delivery Delay,Open,3,1438.91,601.06
DEL-02964,TRK-036,Rigid Truck,1,Active,DRV-080,James Jackson,5,94.47,90.62,2025-06-03,Galway,388,On-Time,0.0,No Delay,75.03,129.57,77.64,0,0.0,CUS-0061,Morrison-Flores,No Complaint,No Complaint,10,2802.79,0.0
DEL-02965,TRK-010,Articulated Truck,12,Maintenance,DRV-003,Kimberly Wang,12,60.59,60.91,2025-12-16,Waterford,241,Delayed,13.28,Vehicle Breakdown,71.73,133.78,1380.52,1,8.58,CUS-0311,Bryant Inc,Delivery Delay,Resolved,4,1882.11,890.25
DEL-02966,TRK-077,Refrigerated Truck,12,Breakdown,DRV-038,Melissa Adams,9,90.28,99.99,2025-09-20,Meath,320,Delayed,16.42,Traffic,82.14,165.8,4442.22,3,34.66,CUS-0396,Rivas-Roy,Missing Delivery,Open,3,1817.67,1754.48
DEL-02967,TRK-046,Rigid Truck,6,Active,DRV-075,James Aguirre,2,59.34,60.11,2025-07-01,Limerick,235,Delayed,2.07,Traffic,36.82,71.34,286.03,0,0.0,CUS-0137,Price PLC,No Complaint,No Complaint,6,1245.9,125.51
DEL-02968,TRK-039,Refrigerated Truck,7,Active,DRV-019,Eric Parsons,3,67.41,54.26,2025-09-28,Waterford,286,Delayed,11.5,Traffic,67.89,121.97,1479.63,1,3.59,CUS-0014,Wiggins PLC,Missing Delivery,Open,5,1920.08,1171.79
DEL-02969,TRK-132,Van,7,Active,DRV-074,Mindy Davis,2,100.0,97.8,2025-07-10,Dublin,409,On-Time,0.0,No Delay,90.34,175.74,673.58,0,0.0,CUS-0033,"Peters, Hall and Phillips",No Complaint,No Complaint,10,2690.17,0.0
DEL-02970,TRK-024,Refrigerated Truck,12,Maintenance,DRV-056,Stephen Ewing,6,81.83,79.94,2026-03-16,Dublin,125,Delayed,5.9,Traffic,25.81,50.08,2310.22,2,24.94,CUS-0264,"Murphy, Hogan and Bruce",Driver Behaviour,Resolved,3,1027.0,649.0
DEL-02971,TRK-134,Rigid Truck,10,Active,DRV-002,Michael Zimmerman,6,61.77,66.62,2025-11-30,Meath,138,On-Time,0.0,No Delay,33.57,64.62,2139.05,1,12.01,CUS-0380,Houston-Dean,No Complaint,No Complaint,10,804.05,0.0
DEL-02972,TRK-067,Van,6,Active,DRV-033,Connie Butler,10,88.38,79.58,2026-06-02,Kildare,52,On-Time,0.0,No Delay,9.65,18.46,494.01,0,0.0,CUS-0154,Williams-Murphy,No Complaint,No Complaint,9,430.08,0.0
DEL-02973,TRK-090,Van,8,Active,DRV-058,Joshua Pham,7,70.31,58.47,2025-11-03,Cork,252,Failed,7.75,Vehicle Breakdown,64.77,122.05,964.07,0,0.0,CUS-0094,Williams-Tran,Delivery Delay,Open,3,1747.09,1222.44
DEL-02974,TRK-037,Articulated Truck,9,Active,DRV-005,Isabel Schmitt,5,84.56,75.11,2026-06-03,Dublin,176,Delayed,9.29,Traffic,48.55,106.47,1388.73,0,0.0,CUS-0449,Wallace Inc,Wrong Delivery,In Progress,5,1194.62,968.15
DEL-02975,TRK-082,Rigid Truck,1,Maintenance,DRV-063,Vickie Riley,10,80.5,62.26,2026-05-18,Kildare,26,On-Time,0.0,No Delay,3.44,6.97,1185.81,1,8.2,CUS-0060,Valdez LLC,No Complaint,No Complaint,9,135.13,0.0
DEL-02976,TRK-051,Rigid Truck,2,Maintenance,DRV-066,Elizabeth Tran,13,57.49,39.57,2026-04-08,Dublin,384,On-Time,0.0,No Delay,78.24,164.8,2258.93,2,23.04,CUS-0496,Cannon PLC,No Complaint,No Complaint,8,2835.92,0.0
DEL-02977,TRK-031,Refrigerated Truck,5,Active,DRV-060,Frank Marquez,10,63.04,51.16,2026-01-29,Galway,87,Delayed,8.66,Vehicle Breakdown,17.17,31.5,943.62,1,13.9,CUS-0296,Wu Group,Driver Behaviour,Resolved,1,400.66,1152.3
DEL-02978,TRK-115,Rigid Truck,7,Active,DRV-091,Christopher Castro,13,82.19,77.7,2025-06-14,Cork,44,Delayed,7.96,Vehicle Breakdown,9.51,15.94,302.11,0,0.0,CUS-0207,Gordon Ltd,Delivery Delay,Open,2,287.34,612.47
DEL-02979,TRK-137,Van,11,Active,DRV-091,Rachel Atkinson,15,81.21,80.42,2025-12-21,Meath,366,On-Time,0.0,No Delay,90.78,168.83,1304.58,1,9.26,CUS-0163,Taylor-Robertson,No Complaint,No Complaint,8,2526.41,0.0
DEL-02980,TRK-017,Rigid Truck,1,Breakdown,DRV-015,Frances Smith,14,84.27,74.66,2026-03-16,Limerick,416,On-Time,0.0,No Delay,68.32,144.65,1506.05,2,21.12,CUS-0149,"Brown, Jenkins and Nguyen",No Complaint,No Complaint,10,2385.34,0.0
DEL-02981,TRK-126,Van,7,Active,DRV-013,Jerry Livingston,14,69.1,46.69,2026-03-28,Limerick,411,On-Time,0.0,No Delay,93.18,207.55,1725.18,1,10.74,CUS-0236,"Collins, Schultz and Garrett",No Complaint,No Complaint,9,3041.63,0.0
DEL-02982,TRK-128,Van,1,Active,DRV-076,Brent Aguilar,10,80.63,73.4,2026-01-17,Waterford,194,On-Time,0.0,No Delay,30.79,59.16,1960.24,2,6.27,CUS-0284,Flores Ltd,No Complaint,No Complaint,10,962.19,0.0
DEL-02983,TRK-102,Rigid Truck,3,Active,DRV-051,Jennifer Miller,12,62.47,46.44,2026-04-15,Limerick,30,On-Time,0.0,No Delay,5.27,10.26,772.03,1,5.8,CUS-0222,Garcia Inc,No Complaint,No Complaint,8,184.22,0.0
DEL-02984,TRK-097,Van,9,Maintenance,DRV-048,Lisa Miller,4,90.39,94.25,2025-09-04,Galway,229,Delayed,3.54,Driver Issue,42.5,81.35,2024.2,1,12.44,CUS-0494,Rose Group,No Complaint,No Complaint,7,1346.75,294.26
DEL-02985,TRK-113,Van,7,Breakdown,DRV-081,Larry Martin,6,57.99,46.62,2026-05-09,Kildare,165,Failed,8.08,Traffic,36.99,74.65,3329.7,3,23.53,CUS-0045,Williams-Mitchell,Delivery Delay,Open,5,1328.68,778.2
DEL-02986,TRK-103,Refrigerated Truck,6,Maintenance,DRV-009,Jennifer Padilla,1,63.61,50.44,2026-05-26,Galway,402,Delayed,9.82,Driver Issue,98.91,204.61,1549.33,1,11.9,CUS-0176,Donaldson and Sons,Damaged Goods,Escalated,1,2626.87,974.25
DEL-02987,TRK-080,Refrigerated Truck,3,Breakdown,DRV-030,Zachary Jones,8,46.59,27.99,2026-02-19,Waterford,337,Delayed,10.89,Driver Issue,59.88,125.33,4292.77,3,30.13,CUS-0378,Smith and Sons,Delivery Delay,Open,1,2452.49,1494.98
DEL-02988,TRK-089,Van,12,Active,DRV-039,Christine Stein,15,74.79,65.52,2026-03-29,Galway,394,Delayed,9.54,Traffic,115.34,219.66,1116.22,0,0.0,CUS-0323,Bell-Brown,Driver Behaviour,In Progress,2,2545.6,1167.72
DEL-02989,TRK-071,Articulated Truck,12,Active,DRV-009,Kimberly Wright MD,12,60.28,53.64,2026-04-25,Meath,379,On-Time,0.0,No Delay,97.33,183.46,961.95,0,0.0,CUS-0077,"Gibson, Shelton and Cain",No Complaint,No Complaint,8,2943.11,0.0
DEL-02990,TRK-133,Van,11,Breakdown,DRV-080,William Thomas,4,76.69,73.21,2025-07-27,Galway,37,Failed,14.32,Vehicle Breakdown,6.59,12.81,2804.48,3,11.77,CUS-0332,Nolan Inc,Delivery Delay,Escalated,2,309.97,235.38
DEL-02991,TRK-140,Van,1,Active,DRV-025,Jerry Stephens,11,78.45,75.1,2025-09-08,Galway,117,Delayed,6.11,Driver Issue,22.29,44.73,2763.76,3,21.62,CUS-0298,"Allen, Powell and Cameron",Delivery Delay,Resolved,5,783.69,735.0
DEL-02992,TRK-097,Articulated Truck,7,Active,DRV-087,John Sutton,12,71.76,64.05,2026-04-24,Waterford,99,Delayed,12.56,Vehicle Breakdown,21.15,43.39,1535.85,1,11.34,CUS-0468,"Conrad, Carter and Johnson",Delivery Delay,In Progress,2,499.8,1067.36
DEL-02993,TRK-061,Refrigerated Truck,7,Active,DRV-026,David Wallace,1,61.44,64.42,2025-12-09,Waterford,332,Delayed,14.96,Traffic,79.08,167.37,2862.33,2,15.47,CUS-0243,Owen Inc,Missing Delivery,Open,1,2164.68,2118.59
DEL-02994,TRK-117,Refrigerated Truck,8,Maintenance,DRV-087,Xavier Osborn,5,79.33,77.75,2025-08-14,Cork,202,On-Time,0.0,No Delay,47.46,92.68,1109.83,1,5.14,CUS-0372,Thomas-Young,No Complaint,No Complaint,10,1233.24,0.0
DEL-02995,TRK-100,Van,1,Active,DRV-095,Keith Obrien,9,79.59,69.72,2025-06-26,Meath,357,On-Time,0.0,No Delay,71.34,133.17,103.77,0,0.0,CUS-0092,Mullins-Barton,No Complaint,No Complaint,9,2010.4,0.0
DEL-02996,TRK-118,Articulated Truck,3,Active,DRV-031,Amber Contreras,15,65.76,51.54,2025-10-01,Kildare,292,Delayed,6.12,Traffic,52.72,95.61,212.27,0,0.0,CUS-0318,Davis LLC,Delivery Delay,Open,1,1580.55,783.26
DEL-02997,TRK-113,Rigid Truck,5,Maintenance,DRV-011,Lisa Potts,9,80.87,75.84,2026-03-25,Galway,361,Delayed,5.8,Route Inefficiency,80.54,175.42,4567.28,3,21.48,CUS-0029,Hernandez Ltd,Delivery Delay,Resolved,3,2355.99,885.38
DEL-02998,TRK-150,Articulated Truck,6,Active,DRV-085,Andrea Craig,10,62.45,58.61,2026-01-30,Galway,170,On-Time,0.0,No Delay,48.59,95.77,1333.12,1,4.95,CUS-0364,"Casey, Mclaughlin and Shaffer",No Complaint,No Complaint,10,820.95,0.0
DEL-02999,TRK-041,Van,11,Breakdown,DRV-020,Ronald Johnson,6,79.45,75.19,2025-09-26,Kildare,110,Delayed,13.84,Route Inefficiency,27.05,53.3,2352.98,3,33.92,CUS-0237,"Giles, Gonzalez and Fuller",Delivery Delay,Open,4,532.05,874.2
DEL-03000,TRK-117,Articulated Truck,2,Active,DRV-004,James Kelly,12,62.2,55.28,2025-08-24,Limerick,106,Delayed,4.5,Vehicle Breakdown,22.66,43.89,214.77,0,0.0,CUS-0092,Barnett-Edwards,No Complaint,No Complaint,7,705.79,569.47
DEL-03001,TRK-110,Refrigerated Truck,1,Active,DRV-036,Kyle Hunter,5,73.98,64.33,2025-10-28,Galway,357,Delayed,1.86,Vehicle Breakdown,64.58,116.77,210.37,0,0.0,CUS-0285,"Barber, Scott and Shaw",Delivery Delay,Resolved,6,2008.29,198.68
DEL-03002,TRK-057,Van,4,Maintenance,DRV-014,Samuel Wilson,15,66.42,51.02,2025-07-11,Galway,117,Delayed,9.61,Route Inefficiency,31.17,59.33,1159.17,1,3.59,CUS-0348,"Olson, Robinson and Henderson",Delivery Delay,In Progress,3,918.43,627.12
DEL-03003,TRK-015,Refrigerated Truck,7,Active,DRV-018,Grant Turner,9,67.39,60.93,2025-10-17,Waterford,77,Delayed,2.94,Traffic,13.13,23.39,738.59,0,0.0,CUS-0346,Clayton LLC,Delivery Delay,Open,6,592.99,238.39
DEL-03004,TRK-139,Articulated Truck,5,Active,DRV-054,Carlos Harvey,11,76.66,73.96,2025-06-14,Cork,211,On-Time,0.0,No Delay,42.28,75.83,387.64,0,0.0,CUS-0189,Rogers Inc,No Complaint,No Complaint,10,1185.09,0.0
DEL-03005,TRK-083,Articulated Truck,5,Active,DRV-052,James Graham,3,56.48,48.47,2025-12-09,Dublin,248,On-Time,0.0,No Delay,56.33,106.51,1718.32,1,8.59,CUS-0179,Rodriguez-Dawson,No Complaint,No Complaint,8,1504.5,0.0
DEL-03006,TRK-111,Rigid Truck,2,Breakdown,DRV-028,Andrew Marks,1,94.66,85.67,2026-05-04,Cork,159,Delayed,10.18,Vehicle Breakdown,26.83,56.68,3068.96,2,18.94,CUS-0213,Parker PLC,Missing Delivery,In Progress,4,943.96,1219.38
DEL-03007,TRK-124,Refrigerated Truck,11,Active,DRV-054,Natalie Yates,6,62.51,57.09,2026-01-27,Cork,371,On-Time,0.0,No Delay,73.06,134.01,687.2,0,0.0,CUS-0400,Jones Ltd,No Complaint,No Complaint,10,2079.51,0.0
DEL-03008,TRK-095,Van,10,Active,DRV-071,Garrett Schmidt,12,76.5,76.54,2025-06-18,Galway,183,Delayed,4.05,Vehicle Breakdown,35.13,61.49,446.6,0,0.0,CUS-0349,Joseph Inc,Delivery Delay,Open,6,953.86,476.46
DEL-03009,TRK-074,Articulated Truck,5,Breakdown,DRV-025,Michael Ballard,11,76.59,68.09,2026-04-02,Kildare,262,Delayed,6.76,Driver Issue,57.57,122.46,1786.51,2,26.93,CUS-0385,Leonard-Andrews,Driver Behaviour,In Progress,4,2203.88,657.82
DEL-03010,TRK-111,Refrigerated Truck,10,Active,DRV-060,Barbara Hernandez,8,82.81,67.94,2025-10-04,Galway,98,On-Time,0.0,No Delay,27.64,48.68,799.89,0,0.0,CUS-0039,Ponce-Moore,No Complaint,No Complaint,10,647.56,0.0
DEL-03011,TRK-064,Rigid Truck,4,Active,DRV-037,Stephanie Brandt,10,75.91,82.54,2025-07-09,Meath,284,On-Time,0.0,No Delay,51.38,97.45,1328.25,2,24.75,CUS-0154,Moreno-Carpenter,No Complaint,No Complaint,9,1987.13,0.0
DEL-03012,TRK-126,Van,2,Active,DRV-088,Misty Miranda,2,78.46,71.96,2025-07-22,Galway,390,On-Time,0.0,No Delay,59.44,103.94,211.68,0,0.0,CUS-0139,Reyes PLC,No Complaint,No Complaint,8,2923.11,0.0
DEL-03013,TRK-108,Articulated Truck,8,Breakdown,DRV-038,Joe Williams,9,88.38,85.91,2025-08-23,Cork,409,Delayed,6.3,Traffic,93.56,186.2,1514.49,2,20.55,CUS-0128,Nguyen-Luna,Damaged Goods,Open,3,3067.84,418.63
DEL-03014,TRK-017,Articulated Truck,5,Active,DRV-025,Cristina Griffin,6,68.39,74.1,2026-01-14,Cork,43,Delayed,5.2,Vehicle Breakdown,8.71,17.2,434.28,0,0.0,CUS-0462,Sullivan-Miller,Wrong Delivery,Open,5,199.95,354.53
DEL-03015,TRK-022,Rigid Truck,3,Maintenance,DRV-093,Tiffany Brown,11,77.74,77.6,2026-03-15,Cork,391,Failed,7.84,Vehicle Breakdown,87.42,188.1,2456.17,2,15.72,CUS-0458,"Williams, Bates and Ramsey",Driver Behaviour,Open,5,3156.05,2161.28
DEL-03016,TRK-088,Refrigerated Truck,4,Active,DRV-010,Patrick Stone,5,71.22,82.16,2025-06-14,Waterford,71,Delayed,7.77,Route Inefficiency,12.74,22.3,290.15,0,0.0,CUS-0470,Taylor-Smith,Missing Delivery,Resolved,1,425.0,772.55
DEL-03017,TRK-045,Van,5,Active,DRV-020,Cynthia Winters,15,47.63,39.66,2026-03-21,Galway,393,Delayed,9.07,Traffic,80.74,160.53,741.13,0,0.0,CUS-0211,Watson and Sons,Missing Delivery,Open,3,1779.44,1387.0
DEL-03018,TRK-097,Refrigerated Truck,9,Breakdown,DRV-059,Alyssa Harris,15,96.1,82.16,2025-08-09,Cork,312,Delayed,10.79,Vehicle Breakdown,65.69,127.91,2577.75,2,13.74,CUS-0487,Carter Inc,Delivery Delay,Resolved,4,1911.27,853.26
DEL-03019,TRK-066,Van,2,Active,DRV-086,Jordan Rodriguez,13,93.67,89.15,2025-10-10,Galway,282,On-Time,0.0,No Delay,67.43,118.96,300.91,0,0.0,CUS-0405,Jones-Carroll,No Complaint,No Complaint,9,2025.62,0.0
DEL-03020,TRK-149,Rigid Truck,9,Active,DRV-035,Tanya Gibson,6,45.36,36.53,2025-10-16,Dublin,295,Delayed,7.18,Vehicle Breakdown,75.37,138.03,687.94,0,0.0,CUS-0465,Hatfield PLC,Damaged Goods,Resolved,2,1615.25,451.44
DEL-03021,TRK-145,Rigid Truck,9,Breakdown,DRV-060,James Conner,13,46.83,34.26,2025-08-29,Meath,201,Delayed,8.4,Vehicle Breakdown,43.87,78.05,1646.3,2,23.83,CUS-0006,Moore-Rios,Delivery Delay,Escalated,1,1390.71,999.36
DEL-03022,TRK-003,Refrigerated Truck,1,Active,DRV-066,Ronald Christensen,7,52.2,41.58,2025-06-01,Meath,135,Delayed,8.92,Driver Issue,28.1,46.72,50.05,0,0.0,CUS-0292,"Smith, Baxter and Gomez",Delivery Delay,Resolved,1,707.89,517.31
DEL-03023,TRK-134,Refrigerated Truck,7,Breakdown,DRV-032,Christina King,3,67.5,64.99,2026-03-06,Cork,414,Delayed,11.55,Weather,87.96,185.98,1607.87,2,20.8,CUS-0367,Lawson-Calderon,Missing Delivery,In Progress,1,2758.3,837.21
DEL-03024,TRK-002,Van,12,Breakdown,DRV-071,Erika Kennedy,2,63.69,41.96,2026-03-08,Cork,53,Delayed,12.62,Weather,14.24,31.22,3016.73,2,18.34,CUS-0406,Lawson LLC,Delivery Delay,Escalated,3,419.74,978.68
DEL-03025,TRK-023,Van,7,Active,DRV-084,Cassandra Solomon,15,76.18,73.92,2025-10-07,Meath,400,On-Time,0.0,No Delay,79.93,154.49,1143.34,1,5.63,CUS-0418,"Martin, Lewis and Ramos",No Complaint,No Complaint,10,2957.55,0.0
DEL-03026,TRK-108,Articulated Truck,11,Maintenance,DRV-076,Michael Wilkinson,6,85.34,92.77,2025-10-01,Meath,347,On-Time,0.0,No Delay,98.93,194.57,3561.19,4,32.32,CUS-0037,Shelton-Key,No Complaint,No Complaint,8,1947.69,0.0
DEL-03027,TRK-118,Van,11,Breakdown,DRV-051,Virginia Schmidt MD,5,65.66,46.78,2025-11-30,Limerick,149,Delayed,7.36,Traffic,31.3,64.34,3505.31,2,22.35,CUS-0243,Ford LLC,Damaged Goods,In Progress,2,970.02,486.24
DEL-03028,TRK-145,Van,8,Active,DRV-088,David Leonard,13,71.45,46.15,2025-10-26,Kildare,351,Delayed,6.99,Vehicle Breakdown,78.26,161.63,610.41,0,0.0,CUS-0448,Wood Ltd,Missing Delivery,Escalated,5,2275.27,865.14
DEL-03029,TRK-118,Articulated Truck,7,Breakdown,DRV-001,Brittany Lee,11,71.21,71.26,2025-08-20,Cork,350,Delayed,8.76,Traffic,71.31,125.03,2910.87,2,22.74,CUS-0155,Campbell Ltd,Delivery Delay,Escalated,4,2470.67,1034.19
DEL-03030,TRK-047,Rigid Truck,6,Maintenance,DRV-078,Susan Fisher,15,72.83,48.09,2025-06-21,Kildare,400,Delayed,11.04,Driver Issue,71.32,137.68,1348.32,1,4.25,CUS-0260,Rogers Ltd,Damaged Goods,Resolved,3,1815.08,521.61
DEL-03031,TRK-056,Articulated Truck,7,Active,DRV-009,Veronica Sampson,6,42.26,33.52,2026-04-15,Meath,386,Delayed,4.65,Route Inefficiency,74.95,154.03,968.09,0,0.0,CUS-0365,"Jimenez, Jones and Wong",Delivery Delay,In Progress,1,1874.42,484.72
DEL-03032,TRK-126,Van,5,Active,DRV-091,Alexander Phillips,1,83.66,84.18,2025-10-03,Kildare,138,Delayed,10.1,Vehicle Breakdown,34.86,71.62,990.89,1,11.52,CUS-0297,"Christensen, Herman and Pham",Driver Behaviour,In Progress,5,1013.0,1211.16
DEL-03033,TRK-058,Van,11,Maintenance,DRV-063,James White,4,45.37,31.04,2026-02-17,Galway,318,On-Time,0.0,No Delay,79.32,169.06,2020.65,1,11.05,CUS-0498,"Miller, Riley and Hickman",No Complaint,No Complaint,9,2462.94,0.0
DEL-03034,TRK-085,Articulated Truck,5,Maintenance,DRV-001,John Oliver,2,71.67,86.9,2025-06-29,Waterford,69,Failed,11.6,Driver Issue,12.06,22.63,3665.27,3,28.87,CUS-0166,Taylor-Bright,Delivery Delay,Escalated,2,479.01,429.58
DEL-03035,TRK-036,Articulated Truck,2,Maintenance,DRV-017,Nancy Bruce,4,53.29,40.87,2026-01-30,Dublin,213,Delayed,12.06,Traffic,38.92,74.4,2417.04,3,37.27,CUS-0043,Vasquez-Vaughan,Damaged Goods,In Progress,1,1799.56,1147.71
DEL-03036,TRK-148,Articulated Truck,3,Maintenance,DRV-029,Robert Patrick,12,69.67,53.39,2026-02-27,Galway,160,Delayed,12.0,Traffic,31.52,57.77,1398.96,2,19.24,CUS-0340,Heath-Long,Wrong Delivery,Open,3,777.54,1117.61
DEL-03037,TRK-021,Articulated Truck,9,Maintenance,DRV-022,Jamie Rodriguez,5,41.37,35.41,2026-02-17,Cork,252,Delayed,5.85,Vehicle Breakdown,50.43,110.65,1593.42,1,10.2,CUS-0109,"Smith, Anderson and Rowland",Driver Behaviour,Resolved,1,1214.13,609.54
DEL-03038,TRK-029,Van,7,Maintenance,DRV-054,Samuel Marquez,11,65.13,65.34,2026-04-17,Dublin,248,Failed,12.57,Vehicle Breakdown,40.86,90.57,1941.84,1,6.72,CUS-0084,Huynh and Sons,Damaged Goods,Open,2,1386.75,841.34
DEL-03039,TRK-015,Refrigerated Truck,11,Active,DRV-005,Dr. Ann Fischer,8,70.18,75.28,2025-12-23,Kildare,188,Delayed,3.22,Vehicle Breakdown,47.83,99.03,1842.47,2,25.41,CUS-0097,Murray Inc,Delivery Delay,Open,5,1152.25,370.23
DEL-03040,TRK-042,Refrigerated Truck,7,Breakdown,DRV-034,Ann Scott,1,71.94,71.94,2025-10-15,Waterford,320,Delayed,14.41,Vehicle Breakdown,70.36,126.33,3981.67,5,17.91,CUS-0464,"Brown, Leon and Wallace",Delivery Delay,Resolved,5,1897.99,1393.72
DEL-03041,TRK-078,Refrigerated Truck,5,Active,DRV-086,Christine Yates,12,47.3,38.71,2025-06-15,Dublin,320,Delayed,3.85,Driver Issue,62.52,108.32,441.06,0,0.0,CUS-0202,"Armstrong, Doyle and Harper",Delivery Delay,Open,7,2473.5,421.64
DEL-03042,TRK-047,Van,4,Breakdown,DRV-047,Michael Carter,6,48.49,44.43,2026-04-10,Dublin,43,On-Time,0.0,No Delay,8.85,18.42,3939.35,3,21.92,CUS-0298,Marshall-Patton,No Complaint,No Complaint,8,262.47,0.0
DEL-03043,TRK-145,Refrigerated Truck,4,Maintenance,DRV-035,Randy Davis,12,80.8,81.81,2026-03-31,Waterford,233,Delayed,10.23,Weather,58.53,117.61,1492.09,1,11.12,CUS-0087,"Atkins, Bruce and Schroeder",Delivery Delay,In Progress,4,1167.35,1364.56
DEL-03044,TRK-020,Van,9,Active,DRV-010,Julie Mccall,1,69.3,64.74,2026-04-30,Meath,328,Failed,11.25,Vehicle Breakdown,62.38,130.04,3272.96,2,28.96,CUS-0475,Valenzuela Group,Delivery Delay,Open,1,2679.56,1699.62
DEL-03045,TRK-002,Refrigerated Truck,9,Breakdown,DRV-050,Jonathan Kelley,7,76.08,61.37,2025-11-08,Galway,409,Delayed,10.65,Traffic,83.36,163.2,4408.15,3,41.71,CUS-0474,Hall-Crosby,Delivery Delay,Resolved,2,2272.76,690.38
DEL-03046,TRK-006,Van,2,Active,DRV-081,Melissa Lewis,12,81.14,75.14,2025-06-19,Cork,339,Delayed,5.08,Weather,65.44,126.74,164.62,0,0.0,CUS-0267,Mcdaniel LLC,No Complaint,No Complaint,7,2829.8,423.17
DEL-03047,TRK-088,Articulated Truck,9,Maintenance,DRV-099,Jessica Tate,13,75.95,61.71,2025-11-30,Waterford,302,Delayed,14.79,Traffic,52.17,97.39,1403.0,1,7.4,CUS-0057,Rivera-Carter,Delivery Delay,In Progress,3,1551.9,1364.06
